xmin,ymin,xmax,ymax,label,width,height,images,annotation,cropped_images
350,17,368,39,with_mask,400,283,maksssksksss152.png,maksssksksss152.xml,maksssksksss152-277.png
152,50,167,65,with_mask,400,283,maksssksksss152.png,maksssksksss152.xml,maksssksksss152-278.png
289,21,311,44,without_mask,400,268,maksssksksss153.png,maksssksksss153.xml,maksssksksss153-279.png
89,21,112,44,with_mask,400,268,maksssksksss153.png,maksssksksss153.xml,maksssksksss153-280.png
90,200,184,333,without_mask,301,400,maksssksksss154.png,maksssksksss154.xml,maksssksksss154-281.png
43,108,107,174,with_mask,400,225,maksssksksss155.png,maksssksksss155.xml,maksssksksss155-282.png
77,53,163,140,with_mask,400,225,maksssksksss155.png,maksssksksss155.xml,maksssksksss155-283.png
278,92,314,137,with_mask,400,225,maksssksksss155.png,maksssksksss155.xml,maksssksksss155-284.png
381,97,392,111,with_mask,400,225,maksssksksss155.png,maksssksksss155.xml,maksssksksss155-285.png
233,50,250,67,without_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-286.png
137,58,155,74,without_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-287.png
87,55,102,71,without_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-288.png
281,33,300,51,without_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-289.png
36,63,59,88,mask_weared_incorrect,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-290.png
68,68,90,91,without_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-291.png
327,33,352,59,with_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-292.png
366,70,385,91,mask_weared_incorrect,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-293.png
278,73,291,87,with_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-294.png
1,45,19,64,without_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-295.png
181,40,203,67,mask_weared_incorrect,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-296.png
249,43,268,63,with_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-297.png
27,47,47,65,with_mask,400,267,maksssksksss156.png,maksssksksss156.xml,maksssksksss156-298.png
193,71,217,97,with_mask,400,225,maksssksksss157.png,maksssksksss157.xml,maksssksksss157-299.png
225,43,259,80,with_mask,400,225,maksssksksss157.png,maksssksksss157.xml,maksssksksss157-300.png
144,78,173,119,with_mask,400,225,maksssksksss157.png,maksssksksss157.xml,maksssksksss157-301.png
84,61,111,95,without_mask,400,225,maksssksksss157.png,maksssksksss157.xml,maksssksksss157-302.png
22,78,43,98,with_mask,400,225,maksssksksss157.png,maksssksksss157.xml,maksssksksss157-303.png
297,62,316,86,with_mask,400,225,maksssksksss157.png,maksssksksss157.xml,maksssksksss157-304.png
320,40,352,74,with_mask,400,225,maksssksksss157.png,maksssksksss157.xml,maksssksksss157-305.png
368,75,395,104,with_mask,400,225,maksssksksss157.png,maksssksksss157.xml,maksssksksss157-306.png
166,68,174,78,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-307.png
354,64,371,86,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-308.png
2,56,24,78,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-309.png
293,56,310,75,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-310.png
29,70,42,85,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-311.png
280,59,293,74,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-312.png
323,82,342,101,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-313.png
90,55,104,72,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-314.png
113,52,133,76,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-315.png
238,52,256,70,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-316.png
133,60,144,74,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-317.png
151,70,166,85,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-318.png
180,70,195,84,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-319.png
217,78,238,98,with_mask,400,278,maksssksksss158.png,maksssksksss158.xml,maksssksksss158-320.png
5,114,58,178,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-321.png
125,82,136,95,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-322.png
157,82,170,99,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-323.png
213,65,225,79,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-324.png
51,89,57,96,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-325.png
175,80,180,86,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-326.png
193,79,200,87,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-327.png
253,75,261,80,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-328.png
276,75,288,87,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-329.png
85,86,89,95,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-330.png
290,66,296,74,without_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-331.png
326,32,395,105,with_mask,400,225,maksssksksss159.png,maksssksksss159.xml,maksssksksss159-332.png
48,227,146,345,with_mask,301,400,maksssksksss16.png,maksssksksss16.xml,maksssksksss16-333.png
71,82,151,153,with_mask,400,286,maksssksksss160.png,maksssksksss160.xml,maksssksksss160-334.png
246,107,326,195,with_mask,400,286,maksssksksss160.png,maksssksksss160.xml,maksssksksss160-335.png
123,227,190,328,without_mask,301,400,maksssksksss161.png,maksssksksss161.xml,maksssksksss161-336.png
86,181,191,308,with_mask,301,400,maksssksksss162.png,maksssksksss162.xml,maksssksksss162-337.png
161,124,184,152,with_mask,400,300,maksssksksss163.png,maksssksksss163.xml,maksssksksss163-338.png
209,108,226,126,with_mask,400,300,maksssksksss163.png,maksssksksss163.xml,maksssksksss163-339.png
44,51,66,75,with_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-340.png
12,47,40,73,with_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-341.png
327,64,346,83,with_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-342.png
292,58,311,77,with_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-343.png
256,45,271,63,with_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-344.png
203,35,225,59,without_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-345.png
153,39,179,65,without_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-346.png
80,42,99,63,with_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-347.png
361,37,386,64,with_mask,400,200,maksssksksss164.png,maksssksksss164.xml,maksssksksss164-348.png
324,135,410,238,with_mask,450,463,maksssksksss165.png,maksssksksss165.xml,maksssksksss165-349.png
15,111,114,219,with_mask,450,463,maksssksksss165.png,maksssksksss165.xml,maksssksksss165-350.png
329,195,347,218,with_mask,400,267,maksssksksss166.png,maksssksksss166.xml,maksssksksss166-351.png
205,115,235,155,with_mask,400,267,maksssksksss166.png,maksssksksss166.xml,maksssksksss166-352.png
255,141,278,171,with_mask,400,267,maksssksksss166.png,maksssksksss166.xml,maksssksksss166-353.png
303,180,325,207,with_mask,400,267,maksssksksss166.png,maksssksksss166.xml,maksssksksss166-354.png
351,204,372,226,with_mask,400,267,maksssksksss166.png,maksssksksss166.xml,maksssksksss166-355.png
98,1,150,58,with_mask,400,267,maksssksksss166.png,maksssksksss166.xml,maksssksksss166-356.png
271,32,311,75,with_mask,400,210,maksssksksss167.png,maksssksksss167.xml,maksssksksss167-357.png
185,113,222,155,with_mask,400,210,maksssksksss167.png,maksssksksss167.xml,maksssksksss167-358.png
45,69,96,113,with_mask,400,210,maksssksksss167.png,maksssksksss167.xml,maksssksksss167-359.png
20,90,30,105,with_mask,400,210,maksssksksss167.png,maksssksksss167.xml,maksssksksss167-360.png
35,116,51,133,with_mask,400,225,maksssksksss168.png,maksssksksss168.xml,maksssksksss168-361.png
85,79,97,90,with_mask,400,225,maksssksksss168.png,maksssksksss168.xml,maksssksksss168-362.png
169,66,287,188,with_mask,400,225,maksssksksss168.png,maksssksksss168.xml,maksssksksss168-363.png
363,51,384,81,without_mask,400,225,maksssksksss168.png,maksssksksss168.xml,maksssksksss168-364.png
40,74,62,90,without_mask,400,225,maksssksksss168.png,maksssksksss168.xml,maksssksksss168-365.png
152,262,220,367,with_mask,301,400,maksssksksss169.png,maksssksksss169.xml,maksssksksss169-366.png
73,179,169,297,with_mask,301,400,maksssksksss17.png,maksssksksss17.xml,maksssksksss17-367.png
102,54,239,210,with_mask,400,225,maksssksksss170.png,maksssksksss170.xml,maksssksksss170-368.png
207,122,361,291,with_mask,400,400,maksssksksss171.png,maksssksksss171.xml,maksssksksss171-369.png
96,233,186,341,without_mask,301,400,maksssksksss172.png,maksssksksss172.xml,maksssksksss172-370.png
331,77,356,106,mask_weared_incorrect,400,294,maksssksksss173.png,maksssksksss173.xml,maksssksksss173-371.png
48,94,72,116,with_mask,400,294,maksssksksss173.png,maksssksksss173.xml,maksssksksss173-372.png
196,44,250,100,with_mask,400,272,maksssksksss174.png,maksssksksss174.xml,maksssksksss174-373.png
102,60,142,104,with_mask,400,272,maksssksksss174.png,maksssksksss174.xml,maksssksksss174-374.png
351,54,392,102,with_mask,400,272,maksssksksss174.png,maksssksksss174.xml,maksssksksss174-375.png
44,63,95,117,with_mask,400,272,maksssksksss174.png,maksssksksss174.xml,maksssksksss174-376.png
195,50,228,112,with_mask,400,226,maksssksksss175.png,maksssksksss175.xml,maksssksksss175-377.png
113,61,174,122,with_mask,400,226,maksssksksss175.png,maksssksksss175.xml,maksssksksss175-378.png
371,63,392,90,without_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-379.png
387,59,400,92,without_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-380.png
291,79,319,115,without_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-381.png
237,86,277,135,mask_weared_incorrect,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-382.png
89,60,104,86,with_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-383.png
222,47,260,82,with_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-384.png
166,66,189,95,with_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-385.png
144,95,169,128,with_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-386.png
55,47,81,80,with_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-387.png
15,68,47,104,with_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-388.png
132,55,157,97,with_mask,400,225,maksssksksss176.png,maksssksksss176.xml,maksssksksss176-389.png
154,147,199,194,with_mask,400,300,maksssksksss177.png,maksssksksss177.xml,maksssksksss177-390.png
276,76,324,118,with_mask,400,300,maksssksksss177.png,maksssksksss177.xml,maksssksksss177-391.png
193,86,214,112,without_mask,268,400,maksssksksss178.png,maksssksksss178.xml,maksssksksss178-392.png
245,90,265,112,without_mask,268,400,maksssksksss178.png,maksssksksss178.xml,maksssksksss178-393.png
91,41,126,76,with_mask,268,400,maksssksksss178.png,maksssksksss178.xml,maksssksksss178-394.png
89,53,116,76,without_mask,400,267,maksssksksss179.png,maksssksksss179.xml,maksssksksss179-395.png
47,81,64,99,without_mask,400,267,maksssksksss179.png,maksssksksss179.xml,maksssksksss179-396.png
45,57,62,76,with_mask,400,267,maksssksksss179.png,maksssksksss179.xml,maksssksksss179-397.png
170,26,199,57,with_mask,400,267,maksssksksss179.png,maksssksksss179.xml,maksssksksss179-398.png
299,159,354,217,with_mask,400,267,maksssksksss18.png,maksssksksss18.xml,maksssksksss18-399.png
134,86,192,148,with_mask,400,267,maksssksksss18.png,maksssksksss18.xml,maksssksksss18-400.png
58,182,165,316,with_mask,301,400,maksssksksss180.png,maksssksksss180.xml,maksssksksss180-401.png
100,57,124,82,with_mask,400,225,maksssksksss181.png,maksssksksss181.xml,maksssksksss181-402.png
271,43,305,80,without_mask,400,225,maksssksksss181.png,maksssksksss181.xml,maksssksksss181-403.png
70,58,93,82,with_mask,400,225,maksssksksss181.png,maksssksksss181.xml,maksssksksss181-404.png
206,49,271,109,with_mask,400,267,maksssksksss182.png,maksssksksss182.xml,maksssksksss182-405.png
117,48,167,98,without_mask,400,267,maksssksksss182.png,maksssksksss182.xml,maksssksksss182-406.png
198,56,241,104,with_mask,400,225,maksssksksss183.png,maksssksksss183.xml,maksssksksss183-407.png
158,63,189,99,with_mask,400,225,maksssksksss183.png,maksssksksss183.xml,maksssksksss183-408.png
372,108,390,128,without_mask,400,225,maksssksksss183.png,maksssksksss183.xml,maksssksksss183-409.png
35,109,50,130,without_mask,400,225,maksssksksss183.png,maksssksksss183.xml,maksssksksss183-410.png
294,43,316,63,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-411.png
256,49,283,76,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-412.png
143,44,169,73,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-413.png
262,116,294,145,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-414.png
83,11,109,49,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-415.png
374,47,386,61,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-416.png
320,40,335,57,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-417.png
334,38,350,57,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-418.png
250,25,274,46,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-419.png
171,37,195,65,with_mask,400,220,maksssksksss184.png,maksssksksss184.xml,maksssksksss184-420.png
89,139,121,187,with_mask,400,267,maksssksksss185.png,maksssksksss185.xml,maksssksksss185-421.png
115,112,139,154,with_mask,400,267,maksssksksss185.png,maksssksksss185.xml,maksssksksss185-422.png
165,102,195,126,with_mask,400,267,maksssksksss185.png,maksssksksss185.xml,maksssksksss185-423.png
270,69,288,86,with_mask,400,267,maksssksksss185.png,maksssksksss185.xml,maksssksksss185-424.png
87,56,135,119,with_mask,267,400,maksssksksss186.png,maksssksksss186.xml,maksssksksss186-425.png
230,97,320,182,with_mask,400,300,maksssksksss187.png,maksssksksss187.xml,maksssksksss187-426.png
99,205,198,318,with_mask,301,400,maksssksksss188.png,maksssksksss188.xml,maksssksksss188-427.png
201,89,235,121,without_mask,400,200,maksssksksss189.png,maksssksksss189.xml,maksssksksss189-428.png
226,15,271,66,with_mask,400,200,maksssksksss189.png,maksssksksss189.xml,maksssksksss189-429.png
124,48,143,96,without_mask,400,200,maksssksksss189.png,maksssksksss189.xml,maksssksksss189-430.png
89,38,115,62,with_mask,400,236,maksssksksss19.png,maksssksksss19.xml,maksssksksss19-431.png
1,45,18,68,without_mask,400,236,maksssksksss19.png,maksssksksss19.xml,maksssksksss19-432.png
104,104,182,175,with_mask,400,236,maksssksksss19.png,maksssksksss19.xml,maksssksksss19-433.png
267,14,287,32,without_mask,400,236,maksssksksss19.png,maksssksksss19.xml,maksssksksss19-434.png
161,20,195,54,without_mask,400,236,maksssksksss19.png,maksssksksss19.xml,maksssksksss19-435.png
309,77,375,136,with_mask,400,236,maksssksksss19.png,maksssksksss19.xml,maksssksksss19-436.png
143,75,222,155,with_mask,400,282,maksssksksss190.png,maksssksksss190.xml,maksssksksss190-437.png
221,82,297,163,with_mask,400,301,maksssksksss191.png,maksssksksss191.xml,maksssksksss191-438.png
112,40,157,87,with_mask,267,400,maksssksksss192.png,maksssksksss192.xml,maksssksksss192-439.png
133,56,258,172,with_mask,300,400,maksssksksss193.png,maksssksksss193.xml,maksssksksss193-440.png
13,175,97,254,with_mask,300,400,maksssksksss193.png,maksssksksss193.xml,maksssksksss193-441.png
205,67,216,78,without_mask,400,267,maksssksksss194.png,maksssksksss194.xml,maksssksksss194-442.png
184,69,199,87,with_mask,400,267,maksssksksss194.png,maksssksksss194.xml,maksssksksss194-443.png
121,145,305,356,with_mask,400,400,maksssksksss195.png,maksssksksss195.xml,maksssksksss195-444.png
83,250,154,362,with_mask,301,400,maksssksksss196.png,maksssksksss196.xml,maksssksksss196-445.png
169,84,213,128,with_mask,400,226,maksssksksss197.png,maksssksksss197.xml,maksssksksss197-446.png
118,19,295,184,with_mask,400,225,maksssksksss198.png,maksssksksss198.xml,maksssksksss198-447.png
320,113,333,127,with_mask,400,276,maksssksksss199.png,maksssksksss199.xml,maksssksksss199-448.png
271,127,281,140,with_mask,400,276,maksssksksss199.png,maksssksksss199.xml,maksssksksss199-449.png
210,101,220,116,with_mask,400,276,maksssksksss199.png,maksssksksss199.xml,maksssksksss199-450.png
134,118,143,128,mask_weared_incorrect,400,276,maksssksksss199.png,maksssksksss199.xml,maksssksksss199-451.png
44,143,53,156,with_mask,400,276,maksssksksss199.png,maksssksksss199.xml,maksssksksss199-452.png
68,42,105,69,with_mask,400,290,maksssksksss2.png,maksssksksss2.xml,maksssksksss2-453.png
154,47,178,74,with_mask,400,290,maksssksksss2.png,maksssksksss2.xml,maksssksksss2-454.png
238,34,262,69,with_mask,400,290,maksssksksss2.png,maksssksksss2.xml,maksssksksss2-455.png
333,31,366,65,mask_weared_incorrect,400,290,maksssksksss2.png,maksssksksss2.xml,maksssksksss2-456.png
93,60,153,124,with_mask,267,400,maksssksksss20.png,maksssksksss20.xml,maksssksksss20-457.png
215,94,301,195,with_mask,301,400,maksssksksss200.png,maksssksksss200.xml,maksssksksss200-458.png
5,185,110,287,with_mask,301,400,maksssksksss200.png,maksssksksss200.xml,maksssksksss200-459.png
115,130,180,192,with_mask,301,400,maksssksksss200.png,maksssksksss200.xml,maksssksksss200-460.png
1,45,16,70,with_mask,400,226,maksssksksss201.png,maksssksksss201.xml,maksssksksss201-461.png
33,82,76,127,with_mask,400,226,maksssksksss201.png,maksssksksss201.xml,maksssksksss201-462.png
223,91,265,127,with_mask,400,226,maksssksksss201.png,maksssksksss201.xml,maksssksksss201-463.png
240,28,268,52,with_mask,400,226,maksssksksss201.png,maksssksksss201.xml,maksssksksss201-464.png
